Time;X;Y;Z;Vx;Vy;Vz;Roll;Pitch;Yaw;pRight.wRight;pRight.wUp;pRight.wForward;pUp.wRight;pUp.wUp;pUp.wForward;pForward.wRight;pForward.wUp;pForward.wForward;ScalarRoll;ScalarPitch;ScalarYaw;InputAccelerate;InputRoll;InputPitch;InputRoll
3,7408;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
3,7575;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
3,7742;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
3,7909;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
3,8076;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
3,8243;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
3,841;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
3,8577;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
3,8744;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
3,8911;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
3,9078;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
3,9245;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
3,9412;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
3,9579;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
3,9746;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
