Time;X;Y;Z;Vx;Vy;Vz;Roll;Pitch;Yaw;pRight.wRight;pRight.wUp;pRight.wForward;pUp.wRight;pUp.wUp;pUp.wForward;pForward.wRight;pForward.wUp;pForward.wForward;ScalarRoll;ScalarPitch;ScalarYaw;InputAccelerate;InputRoll;InputPitch;InputRoll
13.861;1202.005;121.4525;770.4664;48.34476;90.062;42.11909;5.177254;61.29076;49.74062;0.7040098;-0.04334685;-0.7088662;-0.608268;0.4784052;-0.6333551;0.3665793;0.8770688;0.3104354;0.4784052;0.8770688;0.3104354;1;0;1;0
13.8777;1202.715;123.0302;771.0691;46.3341;91.62878;40.02696;5.567079;63.46519;50.18107;0.704006;-0.04333889;-0.7088705;-0.621802;0.4446342;-0.6447192;0.3431295;0.8946633;0.2860769;0.4446343;0.8946633;0.2860769;1;0;1;0
13.8944;1203.39;124.6291;771.6351;44.28;93.10526;37.89722;6.029842;65.63809;50.69398;0.7040022;-0.04333147;-0.7088748;-0.6344326;0.4102166;-0.6551473;0.3191808;0.9109582;0.2613025;0.4102167;0.9109582;0.2613025;1;0;1;0
13.9111;1204.029;126.2474;772.1639;42.18534;94.48948;35.73284;6.586629;67.8078;51.3004;0.7039987;-0.04332566;-0.7088786;-0.6461344;0.3752216;-0.6646196;0.2947817;0.9259222;0.2361613;0.3752217;0.9259222;0.2361613;1;0;1;0
13.9278;1204.631;127.8837;772.6553;40.05299;95.77973;33.53677;7.267037;69.97258;52.03003;0.7039955;-0.04332024;-0.7088821;-0.6568874;0.3397189;-0.6731197;0.2699804;0.9395289;0.210704;0.3397189;0.9395289;0.210704;1;0;1;0
13.9445;1205.196;129.5362;773.1088;37.88586;96.97451;31.31199;8.11508;72.13042;52.92686;0.7039926;-0.04331577;-0.7088852;-0.6666742;0.3037786;-0.6806351;0.2448264;0.9517576;0.1849804;0.3037786;0.9517576;0.1849804;1;0;1;0
13.9612;1205.723;131.2032;773.524;35.68682;98.07253;29.06142;9.198106;74.27885;54.05817;0.7039902;-0.04331166;-0.7088878;-0.6754813;0.2674717;-0.6871567;0.2193694;0.962592;0.1590412;0.2674718;0.962592;0.1590412;1;0;1;0
13.9779;1206.212;132.8832;773.901;33.45877;99.0727;26.788;10.62466;76.41454;55.53265;0.7039881;-0.04330856;-0.7088901;-0.6832985;0.2308685;-0.6926783;0.1936594;0.9720208;0.132936;0.2308686;0.9720208;0.132936;1;0;1;0
13.9946;1206.663;134.5744;774.2391;31.20457;99.97415;24.49462;12.58158;78.53251;57.53706;0.7039871;-0.04330701;-0.7088912;-0.6901186;0.1940379;-0.6971987;0.1677454;0.9800379;0.1067131;0.1940379;0.9800379;0.1067131;1;0;1;0
14.0113;1207.076;136.2752;774.5387;28.92704;100.7762;22.18411;15.41604;80.62427;60.41865;0.7039863;-0.04330522;-0.7088921;-0.6959395;0.1570469;-0.7007172;0.1416741;0.9866413;0.08042108;0.157047;0.9866413;0.08042108;1;0;1;0
