4.230923;1;0;0;0
4.247714;1;0;0;0
4.264822;1;0;0;0
4.280944;1;0;0;0
4.297188;1;0;0;0
4.313891;1;0;0;0
4.330321;1;0;0;0
4.347747;1;0;0;0
4.363758;1;0;0;0
4.380022;1;0;0;0
4.396693;1;0;0;0
4.413154;1;0;0;0
4.429721;1;0;0;0
4.446681;1;0;0;0
4.462855;1;0;0;0
4.479633;1;0;0;0
4.496589;1;0;0;0
4.512606;1;0;0;0
4.529122;1;0;0;0
4.545689;1;0;0;0
4.562511;1;0;0;0
4.579479;1;0;0;0
4.595407;1;0;0;0
4.612398;1;0;0;0
4.628521;1;0;0;0
4.645303;1;0;0;0
4.661654;1;0;0;0
4.678245;1;0;0;0
4.695212;1;0;0;0
4.711356;1;0;0;0
4.72809;1;0;0;0
4.745079;1;0;0;0
4.761055;1;0;0;0
4.777622;1;0;0;0
4.794189;1;0;0;0
4.810864;1;0;0;0
4.827323;1;0;0;0
4.843891;1;0;0;0
4.860772;1;0;0;0
4.877873;1;0;0;0
4.893589;1;0;0;0
4.910156;1;0;0;0
4.92681;1;0;0;0
4.943761;1;0;0;0
4.95987;1;0;0;0
4.976422;1;0;0;0
4.99363;1;0;0;0
5.009586;1;0;0;0
5.026122;1;0;0;0
5.042695;1;0;0;0
5.059254;1;0;0;0
5.095986;1;0;0;0
5.112554;1;0;0;0
5.129729;1;0;0;0
5.145689;1;0;0;0
5.162621;1;0;0;0
5.179594;1;0;0;0
5.195553;1;0;0;0
5.212502;1;0;0;0
5.228521;1;0;0;0
5.245088;1;0;0;0
5.261655;1;0;0;0
5.278502;1;0;0;0
5.294786;1;0;0;0
5.311413;1;0;0;0
5.328371;1;0;0;0
5.344499;1;0;0;0
5.361262;1;0;0;0
5.377623;1;0;0;0
5.394256;1;0;0;0
5.410755;1;0;0;0
5.427321;1;0;0;0
5.444104;1;0;0;0
5.460455;1;0;0;0
5.477036;1;0;1;0
5.493987;1;0;1;0
5.510156;1;0;1;0
5.526912;1;0;1;0
5.544023;1;0;1;0
5.55999;1;0;1;0
5.577128;1;0;1;0
5.593141;1;0;1;0
5.609555;1;0;1;0
5.627054;1;0;1;0
5.643042;1;0;1;0
5.65996;1;0;1;0
5.675934;1;0;1;0
5.692625;1;0;1;0
5.708955;1;0;1;0
5.725714;1;0;1;0
5.742776;1;0;1;0
5.758862;1;0;1;0
5.775692;1;0;1;0
5.791789;1;0;1;0
5.808758;1;0;1;0
5.824922;1;0;1;0
5.841831;1;0;1;0
5.858788;1;0;1;0
5.874743;1;0;1;0
5.891188;1;0;1;0
5.907755;1;0;1;0
5.924323;1;0;1;0
5.940889;1;0;1;0
5.957486;1;0;1;0
5.974022;1;0;1;0
5.990976;1;0;1;0
6.007155;1;0;1;0
6.023888;1;0;1;0
6.040289;1;0;1;0
6.057731;1;0;1;0
6.073422;1;0;1;0
6.089989;1;0;1;0
6.106666;1;0;1;0
6.123122;1;0;1;0
6.139688;1;0;1;0
6.156539;1;0;1;0
6.173491;1;0;1;0
6.189388;1;0;1;0
6.206011;1;0;1;0
6.222522;1;0;1;0
6.240009;1;0;1;0
6.255877;1;0;1;0
6.272773;1;0;1;0
6.289124;1;0;1;0
6.305355;1;0;1;0
6.32193;1;0;1;0
6.338989;1;0;1;0
6.355055;1;0;1;0
6.371962;1;0;1;0
6.388217;1;0;1;0
6.405174;1;0;1;0
6.421321;1;0;1;0
6.437888;1;0;1;0
6.454455;1;0;1;0
6.471022;1;0;1;0
6.488031;1;0;1;0
6.504906;1;0;1;0
6.520863;1;0;1;0
6.537289;1;0;1;0
6.553855;1;0;1;0
6.570422;1;0;1;0
6.587644;1;0;1;0
6.603689;1;0;1;0
6.62065;1;0;1;0
6.636688;1;0;1;0
6.653457;1;0;1;0
6.67053;1;0;1;0
6.686451;1;0;1;0
6.703338;1;0;1;0
6.719523;1;0;1;0
6.736423;1;0;1;0
6.753545;1;0;1;0
6.769228;1;0;1;0
6.786644;1;0;1;0
6.802509;1;0;1;0
6.818922;1;0;1;0
6.835604;1;0;1;0
6.852549;1;0;1;0
6.868622;1;0;1;0
6.885188;1;0;1;0
6.901755;1;0;1;0
6.918344;1;0;1;0
6.9353;1;0;1;0
6.951456;1;0;1;0
6.968238;1;0;1;0
6.984588;1;0;1;0
7.001156;1;0;1;0
7.018102;1;0;1;0
7.034288;1;0;1;0
7.050855;1;0;1;0
7.067967;1;0;1;0
7.083988;1;0;1;0
7.101566;1;0;1;0
7.117121;1;0;1;0
7.13379;1;0;1;0
7.150746;1;0;1;0
7.166821;1;0;1;0
7.183657;1;0;1;0
7.200612;1;0;1;0
7.216619;1;0;1;0
7.233528;1;0;1;0
7.249654;1;0;1;0
7.266522;1;0;1;0
7.28339;1;0;1;0
7.299355;1;0;1;0
7.316281;1;0;1;0
7.332488;1;0;1;0
7.349216;1;0;1;0
7.365621;1;0;1;0
7.382187;1;0;1;0
7.399082;1;0;1;0
7.415321;1;0;1;0
7.431935;1;0;1;0
7.448455;1;0;1;0
7.465022;1;0;1;0
7.481812;1;0;1;0
7.498165;1;0;1;0
7.515116;1;0;1;0
7.531288;1;0;1;0
7.547968;1;0;1;0
7.564421;1;0;1;0
7.580988;1;0;1;0
7.597857;1;0;1;0
7.614121;1;0;1;0
7.630859;1;0;1;0
7.647254;1;0;1;0
7.663821;1;0;1;0
7.680715;1;0;1;0
7.697645;1;0;1;0
7.713587;1;0;1;0
7.730088;1;0;1;0
7.747447;1;0;1;0
7.763453;1;0;1;0
7.780455;1;0;1;0
7.796371;1;0;1;0
7.813251;1;0;1;0
7.829488;1;0;1;0
7.846055;1;0;1;0
7.862622;1;0;1;0
7.879427;1;0;1;0
7.895754;1;0;1;0
7.912321;1;0;1;0
7.929591;1;0;1;0
7.945548;1;0;1;0
7.962436;1;0;1;0
7.978588;1;0;1;0
7.995398;1;0;1;0
8.01263;1;0;1;0
8.028522;1;0;1;0
8.045474;1;0;1;0
8.061436;1;0;1;0
8.077988;1;0;1;0
8.095489;1;0;1;0
8.111444;1;0;1;0
8.127687;1;0;1;0
8.144255;1;0;1;0
8.160822;1;0;1;0
8.177682;1;0;1;0
8.193954;1;0;1;0
8.210578;1;0;1;0
8.227523;1;0;1;0
8.243655;1;0;1;0
8.260486;1;0;1;0
8.277349;1;0;1;0
8.293355;1;0;1;0
8.309921;1;0;1;0
8.326489;1;0;1;0
8.343055;1;0;1;0
8.359622;1;0;1;0
8.376188;1;0;1;0
8.393137;1;0;1;0
8.410087;1;0;1;0
8.426192;1;0;1;0
8.442455;1;0;1;0
8.459249;1;0;1;0
8.475588;1;0;1;0
8.4922;1;0;1;0
8.508721;1;0;1;0
8.526106;1;0;1;0
8.542254;1;0;1;0
8.559202;1;0;1;0
8.575144;1;0;1;0
8.592099;1;0;1;0
8.608236;1;0;1;0
8.625292;1;0;1;0
8.642265;1;0;1;0
8.657822;1;0;1;0
8.675291;1;0;1;0
8.690955;1;0;0;0
8.708136;1;0;0;0
8.724157;1;0;0;0
8.741116;1;0;0;0
8.757221;1;0;0;0
8.774;1;0;0;0
8.790355;1;0;0;0
8.80694;1;0;0;0
8.823488;1;0;0;0
8.840055;1;0;0;0
8.856622;1;0;0;0
8.873189;1;0;0;0
8.889755;1;0;0;0
8.906322;1;0;0;0
8.923627;1;0;0;0
8.939659;1;0;0;0
8.956022;1;0;0;0
8.972589;1;0;0;0
